10th_percent,12th_percent,jee_rank,gender,cgpa,college_tier,college_name,branch,experience,experience_field,num_projects,expertise_level,num_internships,soft_skill_rating,aptitude_rating,dsa_level,num_hackathons,competitive_coding_solved,num_repos,github_activities,linkedin_posts,num_certifications,domain,referral,salary
88.1,72.6,34921,Other,8.17,Tier 2 - Mid Colleges,Thapar University,ME,0,0.0,2,1,1,1,4,1,3,97,5,11,1,1,Automotive,No,1019609
79.5,89.9,3834,Female,9.22,Tier 1 - Other IIT/Top NIT,NIT Trichy,CSE,0,0.0,5,1,1,2,4,2,1,97,4,7,2,3,Full Stack,No,2194617
84.0,75.3,28490,Other,8.08,Tier 2 - Mid Colleges,Thapar University,CSE,1,0.9,4,1,2,3,3,3,2,129,8,9,4,1,Full Stack,No,1356029
79.0,72.7,37697,Other,8.23,Tier 2 - Mid Colleges,BIT Mesra,CSE,0,0.0,0,1,1,3,5,2,2,119,2,7,1,2,Full Stack,No,1209937
91.8,72.3,84010,Female,7.33,Tier 3 - Private/State,Jadavpur University,CSE,3,2.1,2,2,2,3,4,4,4,244,7,15,0,2,Full Stack,No,979224
76.2,81.0,2788,Female,7.76,Tier 1 - Other IIT/Top NIT,NIT Trichy,CSE,1,1.0,4,1,0,3,2,2,3,161,8,10,2,1,Machine Learning,No,2112340
78.7,87.4,12727,Female,8.63,Tier 2 - Mid Colleges,NIT Rourkela,CSE,2,0.5,3,1,2,3,2,2,2,197,6,10,2,3,Cyber Security,No,1281768
82.5,74.6,23856,Male,8.36,Tier 2 - Mid Colleges,IIIT Bangalore,EE,5,4.1,5,5,3,5,3,3,4,348,4,20,4,5,Smart Grids,No,1533662
85.4,81.7,10686,Female,8.65,Tier 2 - Mid Colleges,IIIT Bangalore,ME,2,1.2,2,1,4,3,4,3,0,194,4,12,6,4,Thermal Engineering,No,1379441
83.6,80.7,24369,Other,8.58,Tier 2 - Mid Colleges,NSUT Delhi,Other,1,0.7,3,1,0,2,4,3,2,171,5,16,3,3,Management,No,1306159
86.1,82.5,35392,Female,8.64,Tier 2 - Mid Colleges,NIT Rourkela,ME,3,2.3,3,2,2,3,4,1,5,241,9,8,2,4,Automotive,No,1163752
80.3,85.6,67885,Female,8.58,Tier 3 - Private/State,SRM Chennai,ECE,1,0.5,3,1,0,3,3,2,0,160,4,10,4,0,VLSI Design,No,822510
93.4,72.1,160171,Female,8.2,Tier 4 - Other,Private Engineering College,CSE,3,2.9,10,4,5,1,4,2,2,263,10,15,4,3,Full Stack,No,534929
86.6,89.7,18459,Other,7.35,Tier 2 - Mid Colleges,Thapar University,Other,1,0.9,2,1,5,2,2,1,3,161,7,14,1,1,Core Engineering,No,1200438
97.4,87.0,12392,Other,9.21,Tier 2 - Mid Colleges,DTU Delhi,CSE,1,0.7,4,1,0,3,2,2,1,140,2,8,4,2,Cyber Security,No,1170800
80.4,72.6,64266,Male,8.79,Tier 3 - Private/State,SRM Chennai,ME,1,0.9,2,1,1,2,3,1,2,141,5,16,4,3,Thermal Engineering,No,720411
92.7,75.5,52491,Other,7.14,Tier 3 - Private/State,Manipal Institute,ME,2,1.8,1,2,1,4,4,5,0,198,10,7,7,5,Thermal Engineering,No,1073769
89.9,78.1,23488,Other,9.04,Tier 2 - Mid Colleges,Thapar University,CSE,0,0.0,2,1,0,4,3,3,0,104,8,11,0,1,Data Science,No,1385201
83.8,69.6,10545,Female,7.98,Tier 2 - Mid Colleges,Thapar University,ECE,1,0.7,5,1,0,2,2,3,2,133,6,16,3,1,Embedded Systems,No,1286550
90.1,66.6,4644,Male,7.24,Tier 1 - Other IIT/Top NIT,NIT Trichy,CSE,1,0.8,2,1,2,2,3,3,1,170,6,5,2,1,Full Stack,No,2398910
86.6,71.0,59163,Female,8.41,Tier 3 - Private/State,KIIT Bhubaneswar,EE,1,0.2,2,1,1,3,2,3,1,151,1,10,3,5,Power Systems,No,907488
73.2,82.2,27625,Other,8.53,Tier 2 - Mid Colleges,DTU Delhi,ME,0,0.0,4,1,2,3,3,3,1,111,7,8,0,0,Robotics,No,1336774
89.4,68.0,29541,Other,7.33,Tier 2 - Mid Colleges,IIIT Bangalore,Other,0,0.0,4,1,0,3,3,1,0,92,2,8,5,1,Management,No,1148421
90.3,85.5,80243,Other,8.66,Tier 3 - Private/State,SRM Chennai,Other,1,0.5,6,1,2,2,3,1,2,153,5,11,0,0,Core Engineering,No,738976
91.7,84.5,20763,Female,9.74,Tier 2 - Mid Colleges,DTU Delhi,ECE,2,1.2,4,2,0,4,4,2,1,199,7,14,0,4,VLSI Design,No,1223754
86.5,85.2,10033,Other,8.6,Tier 2 - Mid Colleges,NIT Rourkela,ECE,4,3.9,12,5,1,3,2,2,2,290,6,7,1,6,IoT Development,No,1274683
75.8,84.9,43952,Other,7.87,Tier 3 - Private/State,Manipal Institute,ECE,1,0.6,5,1,1,2,3,2,2,140,5,13,3,1,IoT Development,No,772039
84.0,89.6,9952,Male,8.04,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,CSE,1,0.5,4,1,3,3,3,1,1,157,4,11,4,2,Data Science,No,2228448
89.2,78.4,23154,Other,9.72,Tier 2 - Mid Colleges,BIT Mesra,CSE,2,1.7,6,2,3,3,1,1,3,178,6,10,1,3,Data Science,Yes,1226218
97.2,80.6,82929,Male,7.43,Tier 3 - Private/State,VIT Vellore,Other,1,0.7,5,1,2,4,2,3,3,139,5,4,4,4,Research,No,935016
78.6,78.2,89276,Male,8.17,Tier 3 - Private/State,KIIT Bhubaneswar,ME,2,1.5,5,2,3,4,3,3,1,215,10,19,4,4,Thermal Engineering,No,994496
86.6,89.4,70654,Male,8.12,Tier 3 - Private/State,VIT Vellore,ME,3,2.5,3,3,5,3,2,5,2,262,9,11,3,0,Robotics,No,1026862
81.8,75.5,107270,Male,8.43,Tier 4 - Other,Local State College,Other,0,0.0,2,1,1,2,3,1,1,100,3,6,3,2,Research,Yes,510615
90.8,85.3,49253,Other,8.35,Tier 3 - Private/State,SRM Chennai,CSE,1,0.9,2,1,3,3,3,1,1,133,3,14,3,2,Cyber Security,No,842647
85.8,69.6,24037,Female,7.27,Tier 2 - Mid Colleges,NSUT Delhi,ME,1,0.8,7,2,1,1,5,1,1,144,8,12,1,2,Automotive,No,1010618
84.3,82.7,6040,Male,7.9,Tier 1 - Other IIT/Top NIT,NIT Trichy,CSE,0,0.0,1,1,4,3,3,1,1,108,6,9,2,1,Data Science,No,2193270
78.3,80.4,5348,Female,8.54,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ECE,1,0.7,6,1,4,3,2,3,2,141,6,8,3,1,IoT Development,No,2565088
85.9,81.9,59698,Female,10.02,Tier 3 - Private/State,PES University,EE,1,0.3,5,1,2,3,4,2,2,159,6,8,2,1,Power Systems,No,825931
94.6,73.2,16234,Female,8.7,Tier 2 - Mid Colleges,IIIT Bangalore,CSE,3,0.4,6,1,1,3,3,2,3,257,5,17,3,3,Machine Learning,No,1200564
79.2,90.1,250000,Male,9.29,Tier 4 - Other,Private Engineering College,CSE,2,1.6,9,3,1,4,2,1,2,201,5,12,1,4,Data Science,No,516051
86.0,86.8,21844,Other,8.18,Tier 2 - Mid Colleges,Thapar University,CSE,1,1.0,7,2,1,4,3,2,2,156,4,10,0,4,Machine Learning,No,1314943
87.2,64.5,10346,Male,8.98,Tier 2 - Mid Colleges,IIIT Bangalore,CSE,1,0.7,1,1,4,2,2,2,0,154,9,11,2,2,Machine Learning,No,1278938
77.0,84.8,1168,Male,8.39,Tier 1 - Top IIT,IIT Bombay,CSE,4,3.9,4,4,3,3,2,2,1,301,7,11,0,2,Data Science,No,3546285
84.6,85.1,49870,Male,8.3,Tier 3 - Private/State,Jadavpur University,CSE,2,1.6,6,2,3,2,4,2,4,193,13,12,2,3,Cyber Security,No,867755
84.0,80.8,78762,Other,8.19,Tier 3 - Private/State,KIIT Bhubaneswar,Other,1,0.8,3,1,1,2,4,3,2,127,3,12,1,1,Core Engineering,Yes,869137
87.2,82.0,36561,Male,9.56,Tier 2 - Mid Colleges,BIT Mesra,EE,0,0.0,3,1,1,4,2,2,1,92,4,12,2,2,Smart Grids,No,1276431
93.9,76.1,17605,Other,8.17,Tier 2 - Mid Colleges,Thapar University,ME,0,0.0,7,1,0,3,4,3,0,108,5,8,4,5,Robotics,No,1317817
85.5,89.8,27110,Other,9.27,Tier 2 - Mid Colleges,NIT Calicut,ME,0,0.0,4,1,1,5,2,4,1,103,4,11,2,1,Robotics,Yes,1532779
82.4,85.7,1295,Female,8.04,Tier 1 - Top IIT,IIT Bombay,ECE,1,0.7,4,1,1,3,4,4,2,156,5,16,6,4,VLSI Design,Yes,3626529
88.3,70.9,32831,Other,8.32,Tier 2 - Mid Colleges,BIT Mesra,CSE,1,0.8,3,1,3,2,4,2,0,162,3,11,4,0,Full Stack,No,1198093
90.5,91.5,3715,Male,8.16,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,Other,1,0.6,4,1,0,2,4,4,3,156,3,11,1,0,Management,Yes,2360626
83.7,73.9,93480,Female,9.94,Tier 3 - Private/State,KIIT Bhubaneswar,Other,0,0.0,5,1,1,3,3,1,0,106,2,9,2,1,Management,No,799312
80.1,79.6,22028,Female,8.55,Tier 2 - Mid Colleges,BIT Mesra,EE,3,2.5,6,3,0,3,4,2,0,236,5,8,3,0,Renewable Energy,No,1162987
77.2,89.3,17192,Female,11.45,Tier 2 - Mid Colleges,BIT Mesra,ME,1,0.9,2,1,0,4,2,2,1,138,7,8,1,3,Robotics,No,1265537
83.6,81.5,15896,Male,8.72,Tier 2 - Mid Colleges,NIT Rourkela,CSE,2,1.0,2,1,4,4,4,2,2,215,7,8,5,4,Cyber Security,No,1331646
87.1,86.9,16961,Female,8.2,Tier 2 - Mid Colleges,Thapar University,CSE,1,0.6,4,1,1,2,4,4,0,150,5,7,2,0,Machine Learning,No,1419927
82.7,74.0,89344,Other,9.46,Tier 3 - Private/State,PES University,Other,3,2.6,7,4,4,2,4,2,2,224,5,22,6,5,Research,No,840649
85.5,74.3,7500,Other,8.24,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ECE,1,0.4,4,1,2,3,4,2,0,158,8,11,2,4,IoT Development,Yes,2274247
77.1,90.5,1622,Other,8.5,Tier 1 - Top IIT,IIT Bombay,ECE,0,0.0,6,1,1,3,3,4,2,109,5,14,3,1,IoT Development,Yes,3822974
79.9,79.7,14605,Other,8.0,Tier 2 - Mid Colleges,DTU Delhi,ECE,4,3.9,3,4,5,3,3,2,1,306,6,14,6,0,IoT Development,No,1334359
85.4,81.1,14279,Male,8.6,Tier 2 - Mid Colleges,NIT Rourkela,ECE,0,0.0,2,1,0,3,4,3,1,95,9,8,2,2,Embedded Systems,No,1322053
80.9,60.3,6371,Female,8.0,Tier 1 - Other IIT/Top NIT,IIT Guwahati,EE,3,0.3,4,1,3,3,4,2,4,227,2,8,2,2,Renewable Energy,No,2317944
89.8,74.8,15590,Male,9.19,Tier 2 - Mid Colleges,IIIT Bangalore,ECE,2,1.5,4,2,1,2,3,3,2,203,10,13,1,3,Embedded Systems,No,1292615
84.5,84.2,4245,Female,7.28,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ECE,1,0.9,2,1,1,3,3,2,0,134,4,8,1,1,Embedded Systems,No,2273333
90.8,78.3,12989,Other,7.86,Tier 2 - Mid Colleges,DTU Delhi,ME,1,0.8,2,1,1,3,4,1,1,134,12,3,1,3,Automotive,No,1208757
79.0,75.5,42313,Male,7.26,Tier 3 - Private/State,Manipal Institute,EE,1,1.0,2,1,2,3,3,5,1,166,11,14,1,1,Power Systems,No,1054225
83.1,72.2,18718,Other,9.47,Tier 2 - Mid Colleges,BIT Mesra,ECE,2,0.8,4,1,1,3,3,2,0,176,6,10,4,3,IoT Development,No,1222989
91.5,89.0,10863,Female,8.32,Tier 2 - Mid Colleges,BIT Mesra,EE,3,0.8,7,2,1,3,2,3,0,226,11,10,4,4,Smart Grids,No,1281464
77.4,84.6,33378,Female,9.73,Tier 2 - Mid Colleges,NSUT Delhi,EE,2,1.4,8,3,4,3,3,2,0,189,9,11,2,3,Power Systems,No,1275155
89.7,89.9,22412,Male,8.62,Tier 2 - Mid Colleges,IIIT Bangalore,ECE,2,1.1,5,2,3,5,2,1,4,219,6,15,1,3,IoT Development,Yes,1241321
94.1,71.6,16784,Other,6.97,Tier 2 - Mid Colleges,Thapar University,ME,1,1.0,2,1,0,4,4,2,1,168,6,10,4,3,Automotive,No,1223569
94.8,85.1,5729,Female,8.41,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,ME,0,0.0,3,1,1,2,3,2,0,91,8,14,0,1,Thermal Engineering,No,2216551
74.7,78.7,9360,Male,6.61,Tier 1 - Other IIT/Top NIT,NIT Trichy,CSE,3,2.1,3,2,0,3,3,3,4,234,5,15,5,5,Full Stack,No,2228916
83.6,70.8,56598,Other,7.58,Tier 3 - Private/State,KIIT Bhubaneswar,CSE,0,0.0,4,1,1,3,2,2,0,113,7,11,3,2,Full Stack,No,846661
90.1,78.1,67268,Male,9.46,Tier 3 - Private/State,SRM Chennai,ME,0,0.0,2,1,1,3,3,2,1,107,10,6,3,1,Automotive,No,846953
90.0,66.1,14662,Female,8.71,Tier 2 - Mid Colleges,DTU Delhi,EE,0,0.0,0,1,0,3,3,2,1,87,7,15,9,1,Power Systems,Yes,1195598
82.1,73.5,14956,Male,8.75,Tier 2 - Mid Colleges,NIT Rourkela,ME,0,0.0,3,1,0,3,2,5,4,86,9,6,2,3,Automotive,No,1427711
87.2,90.7,3058,Male,9.11,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,EE,1,0.8,5,1,1,3,3,3,1,157,1,16,5,0,Renewable Energy,No,2288326
82.6,66.9,9582,Female,8.15,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ME,3,0.4,9,2,4,3,3,1,1,240,4,8,0,1,Automotive,No,2147678
86.0,80.1,1926,Other,9.31,Tier 1 - Top IIT,IIT Bombay,CSE,1,0.4,3,1,4,2,3,4,0,162,6,17,3,1,Full Stack,Yes,3821829
84.1,74.4,32314,Other,8.88,Tier 2 - Mid Colleges,NSUT Delhi,Other,2,1.2,5,2,5,2,2,5,3,201,7,12,2,2,Management,No,1501100
78.1,87.5,38487,Female,7.69,Tier 2 - Mid Colleges,DTU Delhi,Other,1,0.1,2,1,3,5,4,2,1,137,8,20,2,3,Research,Yes,1316999
90.1,70.4,136733,Female,8.85,Tier 4 - Other,Local State College,Other,2,1.3,3,1,2,3,5,2,1,193,5,11,1,3,Research,Yes,556490
84.6,75.1,33843,Female,6.41,Tier 2 - Mid Colleges,IIIT Bangalore,CSE,2,0.5,3,1,3,3,4,1,1,189,7,7,4,3,Cyber Security,No,1247877
90.8,79.9,31212,Female,8.7,Tier 2 - Mid Colleges,NIT Rourkela,Other,1,0.4,3,1,0,3,3,3,3,146,6,9,3,1,Management,No,1272563
81.4,77.6,35765,Male,7.67,Tier 2 - Mid Colleges,NSUT Delhi,EE,1,0.4,3,1,1,2,5,2,3,144,8,14,2,1,Renewable Energy,No,1222854
86.9,67.8,48426,Other,9.77,Tier 3 - Private/State,Manipal Institute,ECE,2,1.6,5,2,3,2,3,2,0,196,6,15,0,4,IoT Development,Yes,843848
80.8,80.6,14270,Male,8.4,Tier 2 - Mid Colleges,NIT Rourkela,EE,0,0.0,6,1,1,4,4,3,4,102,7,14,4,0,Power Systems,No,1310975
87.6,85.5,21316,Other,9.96,Tier 2 - Mid Colleges,BIT Mesra,ECE,0,0.0,5,1,0,4,2,2,0,100,4,4,3,1,VLSI Design,No,1318666
86.9,73.4,2084,Other,7.92,Tier 1 - Top IIT,IIT Bombay,Other,4,3.7,4,4,5,4,4,2,2,309,8,12,7,5,Management,Yes,3817582
78.4,82.8,20968,Other,7.67,Tier 2 - Mid Colleges,NSUT Delhi,ME,1,0.7,1,1,2,3,3,2,1,146,2,11,2,7,Automotive,No,1240174
80.9,82.4,43029,Male,8.02,Tier 3 - Private/State,SRM Chennai,Other,0,0.0,7,1,2,3,2,2,2,86,1,13,3,2,Management,No,836005
83.9,79.8,2059,Male,8.63,Tier 1 - Top IIT,IIT Madras,CSE,0,0.0,1,1,1,4,2,1,1,93,3,12,4,3,Full Stack,No,3154161
88.3,76.1,38851,Other,7.33,Tier 2 - Mid Colleges,DTU Delhi,ECE,2,1.6,3,2,1,2,3,3,1,181,7,10,3,3,VLSI Design,No,1245604
92.9,73.4,4475,Male,8.31,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ECE,2,0.7,2,1,3,4,3,2,3,215,6,17,2,2,VLSI Design,No,2323528
94.1,78.6,23916,Male,8.62,Tier 2 - Mid Colleges,NIT Rourkela,ME,2,0.5,3,1,2,3,2,2,3,198,4,17,3,2,Robotics,No,1224569
83.2,81.1,7551,Female,9.0,Tier 1 - Other IIT/Top NIT,NIT Surathkal,ME,1,0.9,2,1,0,3,3,2,2,170,7,11,4,5,Robotics,Yes,2103366
92.3,88.4,46165,Female,8.69,Tier 3 - Private/State,KIIT Bhubaneswar,ECE,1,0.8,4,1,1,5,2,2,2,170,5,3,3,1,VLSI Design,No,908614
95.0,81.5,2164,Male,7.56,Tier 1 - Top IIT,IIT Delhi,CSE,1,0.2,4,1,1,3,3,2,1,148,8,11,2,5,Full Stack,No,3445406
84.2,77.2,37480,Male,7.71,Tier 2 - Mid Colleges,NSUT Delhi,CSE,3,2.9,10,4,2,3,2,1,1,219,5,16,3,4,Machine Learning,No,1222212
88.7,78.2,3261,Female,7.14,Tier 1 - Other IIT/Top NIT,IIT Guwahati,Other,0,0.0,1,1,2,2,3,4,1,99,6,10,2,1,Core Engineering,No,2577915
83.0,79.7,27086,Female,6.99,Tier 2 - Mid Colleges,DTU Delhi,Other,3,2.5,2,2,3,5,1,4,1,266,8,10,2,5,Core Engineering,No,1604835
80.5,79.4,23657,Male,8.38,Tier 2 - Mid Colleges,IIIT Bangalore,Other,1,0.9,9,2,2,3,3,2,2,143,5,8,1,4,Research,No,1266620
83.5,84.9,22751,Other,7.61,Tier 2 - Mid Colleges,NIT Rourkela,EE,2,1.2,5,2,2,4,2,1,0,216,5,11,3,4,Renewable Energy,No,1206160
86.1,89.7,26903,Male,9.06,Tier 2 - Mid Colleges,NSUT Delhi,CSE,0,0.0,4,1,1,2,3,3,0,92,8,10,1,3,Cyber Security,Yes,1265029
80.3,80.6,71075,Other,8.21,Tier 3 - Private/State,PES University,ME,0,0.0,3,1,1,2,4,3,0,122,2,7,6,1,Automotive,No,831955
85.2,90.6,64553,Male,9.44,Tier 3 - Private/State,VIT Vellore,EE,2,2.0,5,3,5,3,3,3,1,194,4,12,3,2,Renewable Energy,No,976872
85.3,70.7,16191,Other,9.67,Tier 2 - Mid Colleges,NIT Calicut,CSE,1,1.0,4,1,1,3,3,2,2,140,2,22,1,4,Machine Learning,Yes,1273803
85.7,73.4,2657,Female,7.98,Tier 1 - Other IIT/Top NIT,NIT Surathkal,EE,2,1.6,3,2,4,3,2,2,3,192,8,11,4,3,Renewable Energy,No,2398394
97.2,77.9,21280,Male,9.13,Tier 2 - Mid Colleges,NIT Calicut,Other,4,2.2,5,3,2,3,3,3,1,283,12,15,4,4,Research,No,1409739
76.3,85.0,44921,Female,9.37,Tier 3 - Private/State,VIT Vellore,CSE,1,0.8,3,1,1,3,2,2,0,136,4,12,0,5,Machine Learning,No,846289
84.1,87.0,91793,Other,8.11,Tier 3 - Private/State,Manipal Institute,CSE,1,0.5,3,1,0,2,4,2,2,138,3,7,5,4,Full Stack,No,775787
82.2,83.2,15875,Other,8.79,Tier 2 - Mid Colleges,NIT Calicut,EE,1,0.7,9,2,3,3,3,1,4,137,7,17,1,1,Power Systems,No,1186878
94.9,77.0,47277,Other,8.15,Tier 3 - Private/State,PES University,EE,1,0.9,1,1,1,2,2,3,0,140,3,12,5,1,Smart Grids,No,830101
93.1,79.0,2403,Female,7.75,Tier 1 - Top IIT,IIT Delhi,EE,2,0.7,5,1,2,2,3,4,1,197,0,5,4,3,Renewable Energy,No,3595114
87.5,66.1,2541,Other,9.11,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,CSE,0,0.0,3,1,0,3,3,2,0,124,6,11,2,1,Cyber Security,No,2106377
81.7,80.9,4745,Female,9.9,Tier 1 - Other IIT/Top NIT,IIT Guwahati,Other,1,0.9,7,2,1,2,2,2,2,163,4,11,2,3,Research,No,2148432
83.6,79.4,240129,Other,8.65,Tier 4 - Other,Private Engineering College,Other,1,0.3,6,1,1,3,5,3,0,134,5,11,6,2,Management,No,575824
90.0,90.5,19678,Other,8.09,Tier 2 - Mid Colleges,Thapar University,CSE,1,0.6,5,1,0,3,4,4,1,169,7,13,4,2,Data Science,No,1461605
81.4,77.6,29459,Female,7.35,Tier 2 - Mid Colleges,NSUT Delhi,Other,0,0.0,2,1,0,2,4,3,1,110,6,17,3,2,Management,No,1266388
91.4,80.3,35006,Female,7.44,Tier 2 - Mid Colleges,Thapar University,ECE,4,2.4,6,3,2,4,2,1,2,300,7,12,1,4,VLSI Design,No,1164227
79.5,73.7,47159,Female,8.23,Tier 3 - Private/State,PES University,CSE,3,2.5,8,4,0,3,4,4,4,252,10,7,4,2,Cyber Security,No,932942
74.9,77.2,39017,Female,8.16,Tier 2 - Mid Colleges,NSUT Delhi,EE,1,0.7,5,1,1,2,3,1,1,150,8,10,2,2,Power Systems,Yes,1051996
93.5,73.7,62149,Female,9.11,Tier 3 - Private/State,VIT Vellore,ME,0,0.0,0,1,2,2,5,2,1,102,9,8,4,1,Robotics,No,777816
87.8,88.2,30340,Female,8.42,Tier 2 - Mid Colleges,IIIT Bangalore,ECE,6,2.8,4,3,5,3,4,2,1,400,6,25,1,1,IoT Development,Yes,1351738
84.6,90.7,20789,Female,7.5,Tier 2 - Mid Colleges,IIIT Bangalore,ECE,4,3.5,3,4,2,1,3,2,2,324,6,17,3,2,Embedded Systems,Yes,1209463
83.1,83.0,125425,Other,9.11,Tier 4 - Other,Local State College,EE,1,0.9,5,1,0,3,4,1,1,164,6,13,1,1,Smart Grids,No,501744
84.5,84.2,109970,Other,8.71,Tier 4 - Other,Local State College,ECE,2,0.9,4,1,0,3,2,4,1,191,5,9,5,6,VLSI Design,No,613089
87.0,75.8,14377,Other,8.16,Tier 2 - Mid Colleges,NIT Rourkela,Other,2,0.7,3,1,0,3,3,4,0,198,6,14,1,1,Research,No,1414885
83.6,82.2,63433,Female,7.1,Tier 3 - Private/State,SRM Chennai,EE,0,0.0,2,1,4,3,3,1,2,94,7,15,1,3,Renewable Energy,No,805186
93.9,82.8,6272,Female,8.92,Tier 1 - Other IIT/Top NIT,NIT Trichy,CSE,2,1.8,4,2,0,3,3,3,2,242,8,15,2,2,Full Stack,No,2245676
84.6,97.3,11418,Other,8.35,Tier 2 - Mid Colleges,NIT Calicut,ME,0,0.0,3,1,0,4,4,3,1,95,4,12,3,2,Automotive,No,1343342
87.4,88.3,90546,Other,7.68,Tier 3 - Private/State,SRM Chennai,CSE,1,0.9,1,1,3,2,2,1,3,148,11,13,2,2,Data Science,No,777133
82.8,84.1,20511,Female,8.84,Tier 2 - Mid Colleges,Thapar University,ME,2,1.2,3,1,2,2,3,2,3,214,5,12,5,1,Thermal Engineering,No,1241385
92.7,64.7,8803,Male,8.13,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ECE,4,3.3,5,4,3,4,4,3,4,309,4,13,4,4,IoT Development,No,2559752
95.1,65.2,6334,Other,8.13,Tier 1 - Other IIT/Top NIT,IIT Guwahati,EE,3,2.7,8,4,1,3,2,2,1,279,6,9,2,3,Renewable Energy,No,2246703
86.9,75.9,27860,Female,7.8,Tier 2 - Mid Colleges,NSUT Delhi,ME,1,0.1,3,1,2,2,3,2,1,151,7,15,5,2,Thermal Engineering,No,1167140
75.0,77.0,11940,Female,8.14,Tier 2 - Mid Colleges,DTU Delhi,ME,6,3.0,4,3,3,4,2,2,3,380,8,27,7,4,Robotics,No,1337085
90.2,86.3,6591,Female,8.62,Tier 1 - Other IIT/Top NIT,IIT Guwahati,CSE,3,1.1,5,2,1,2,3,2,2,243,5,16,8,3,Full Stack,No,2133614
87.3,83.1,23581,Other,9.19,Tier 2 - Mid Colleges,IIIT Bangalore,Other,0,0.0,4,1,0,3,3,2,2,88,6,11,0,2,Research,No,1204356
74.1,71.8,202316,Male,8.22,Tier 4 - Other,Regional Institute,Other,3,1.8,5,2,4,2,3,3,2,253,3,12,3,5,Research,No,611250
78.3,71.1,120930,Male,7.64,Tier 4 - Other,Regional Institute,CSE,0,0.0,1,1,1,2,4,3,2,96,5,18,2,3,Machine Learning,Yes,543468
84.8,82.9,8970,Male,8.88,Tier 1 - Other IIT/Top NIT,IIT Guwahati,CSE,1,0.7,2,1,2,3,3,3,2,129,8,12,4,4,Data Science,No,2313199
86.6,88.4,15068,Male,8.45,Tier 2 - Mid Colleges,NSUT Delhi,Other,2,1.1,4,1,1,2,3,1,1,211,5,10,0,2,Management,No,1113454
79.0,75.9,954,Female,8.88,Tier 1 - Top IIT,IIT Delhi,Other,3,2.6,4,3,2,4,3,1,1,237,7,15,3,1,Research,Yes,3336531
82.5,74.2,8870,Female,7.78,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,EE,1,0.5,6,1,2,4,2,3,0,175,4,10,3,5,Renewable Energy,No,2504713
90.7,72.8,31158,Male,7.68,Tier 2 - Mid Colleges,NIT Calicut,EE,1,0.6,1,1,0,3,3,1,2,146,2,13,2,3,Power Systems,No,1081319
88.6,91.5,34377,Female,8.72,Tier 2 - Mid Colleges,IIIT Bangalore,EE,2,1.7,5,2,2,3,4,3,2,221,8,12,2,4,Smart Grids,No,1359935
90.7,82.1,40006,Other,9.42,Tier 3 - Private/State,VIT Vellore,EE,2,1.6,4,2,2,4,3,4,1,183,7,11,4,4,Renewable Energy,No,977900
79.9,82.2,13768,Male,7.56,Tier 2 - Mid Colleges,BIT Mesra,ME,1,0.9,1,1,0,3,3,4,1,142,9,6,3,1,Robotics,No,1432163
79.9,69.8,20395,Male,9.72,Tier 2 - Mid Colleges,NSUT Delhi,CSE,0,0.0,0,1,1,4,3,2,0,87,3,7,1,4,Cyber Security,No,1271959
85.7,89.2,75735,Female,8.47,Tier 3 - Private/State,Manipal Institute,CSE,2,2.0,1,2,2,2,3,3,0,215,5,14,3,5,Cyber Security,No,873364
80.8,76.3,1703,Other,8.19,Tier 1 - Top IIT,IIT Delhi,CSE,2,1.8,4,2,2,3,3,1,2,191,4,12,2,8,Machine Learning,No,3257472
92.5,86.9,182406,Other,8.49,Tier 4 - Other,Private Engineering College,Other,2,1.4,6,2,1,2,1,3,4,209,5,10,1,0,Management,No,578758
79.4,85.6,111558,Female,8.56,Tier 4 - Other,Private Engineering College,EE,2,1.7,5,2,4,2,4,2,1,190,5,14,3,4,Power Systems,No,554989
78.7,84.2,57420,Male,8.5,Tier 3 - Private/State,Jadavpur University,EE,4,3.4,7,4,3,3,3,3,3,302,8,4,2,3,Renewable Energy,Yes,893732
83.6,75.5,11766,Other,8.22,Tier 2 - Mid Colleges,Thapar University,CSE,1,0.5,5,1,0,4,3,2,1,123,5,8,2,2,Full Stack,Yes,1256523
77.5,71.5,5878,Male,8.51,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ECE,0,0.0,4,1,0,2,4,3,3,89,3,15,4,1,VLSI Design,No,2283089
75.4,83.8,10375,Male,9.25,Tier 2 - Mid Colleges,BIT Mesra,ME,1,0.7,1,1,0,1,4,3,2,153,5,10,4,2,Thermal Engineering,Yes,1206924
73.6,71.8,126812,Male,7.81,Tier 4 - Other,Community College,ECE,2,1.9,3,2,5,3,3,2,1,207,7,13,5,2,IoT Development,No,626425
